MonthlyIncome,effort
4583.0,"(0.00214, 0.00287]"
7000.0,"(-0.001, 0.000309]"
5300.0,"(0.00287, 0.00367]"
9500.0,"(0.00367, 0.00468]"
9656.0,"(0.00468, 0.00649]"
14000.0,"(0.000309, 0.00134]"
4152.0,"(0.00134, 0.00214]"
7883.0,"(0.00468, 0.00649]"
7500.0,"(0.00468, 0.00649]"
6700.0,"(0.00468, 0.00649]"
2000.0,"(0.00468, 0.00649]"
4041.0,"(0.00367, 0.00468]"
3374.0,"(0.00287, 0.00367]"
5720.0,"(-0.001, 0.000309]"
4201.0,"(0.00134, 0.00214]"
9800.0,"(0.00367, 0.00468]"
5800.0,"(0.000309, 0.00134]"
2400.0,"(0.00649, 0.04]"
6066.0,"(0.00134, 0.00214]"
2000.0,"(0.00649, 0.04]"
10500.0,"(0.00214, 0.00287]"
4290.0,"(0.00134, 0.00214]"
6083.0,"(0.00134, 0.00214]"
12166.0,"(0.00214, 0.00287]"
4500.0,"(-0.001, 0.000309]"
2541.0,"(0.00649, 0.04]"
6500.0,"(0.00214, 0.00287]"
4400.0,"(0.000309, 0.00134]"
9388.0,"(0.000309, 0.00134]"
11025.0,"(0.00214, 0.00287]"
4995.0,"(-0.001, 0.000309]"
7180.0,"(0.000309, 0.00134]"
3800.0,"(0.00649, 0.04]"
7263.0,"(-0.001, 0.000309]"
5025.0,"(0.00367, 0.00468]"
8000.0,"(0.00287, 0.00367]"
11878.0,"(0.00134, 0.00214]"
5000.0,"(-0.001, 0.000309]"
3750.0,"(0.00134, 0.00214]"
4750.0,"(0.00214, 0.00287]"
4200.0,"(0.00649, 0.04]"
10083.0,"(0.00287, 0.00367]"
5000.0,"(-0.001, 0.000309]"
10900.0,"(0.000309, 0.00134]"
3750.0,"(0.00367, 0.00468]"
15000.0,"(0.00367, 0.00468]"
13804.0,"(0.000309, 0.00134]"
1200.0,"(0.000309, 0.00134]"
6000.0,"(0.000309, 0.00134]"
14916.0,"(0.00287, 0.00367]"
2500.0,"(0.00649, 0.04]"
9250.0,"(0.00468, 0.00649]"
9576.0,"(-0.001, 0.000309]"
3075.0,"(0.00134, 0.00214]"
5500.0,"(0.00134, 0.00214]"
7611.0,"(0.00214, 0.00287]"
5789.0,"(0.00214, 0.00287]"
2389.0,"(0.000309, 0.00134]"
15042.0,"(-0.001, 0.000309]"
4054.0,"(0.00134, 0.00214]"
9134.0,"(0.00468, 0.00649]"
5803.0,"(-0.001, 0.000309]"
6667.0,"(0.00134, 0.00214]"
47750.0,"(0.00134, 0.00214]"
6565.0,"(0.00134, 0.00214]"
7000.0,"(0.00214, 0.00287]"
3000.0,"(0.00649, 0.04]"
6800.0,"(0.00468, 0.00649]"
6500.0,"(0.00468, 0.00649]"
5666.0,"(0.00287, 0.00367]"
5374.0,"(0.000309, 0.00134]"
3500.0,"(0.00214, 0.00287]"
6250.0,"(0.000309, 0.00134]"
1340.0,"(0.00649, 0.04]"
6521.0,"(0.00367, 0.00468]"
2500.0,"(0.00649, 0.04]"
4835.0,"(0.00367, 0.00468]"
8333.0,"(0.00134, 0.00214]"
5481.0,"(0.000309, 0.00134]"
11408.0,"(0.00468, 0.00649]"
14718.0,"(0.00287, 0.00367]"
9430.0,"(0.00287, 0.00367]"
6400.0,"(0.00214, 0.00287]"
4000.0,"(0.00367, 0.00468]"
2500.0,"(0.00287, 0.00367]"
6734.0,"(0.00134, 0.00214]"
4600.0,"(0.00367, 0.00468]"
2200.0,"(0.000309, 0.00134]"
5833.0,"(0.00287, 0.00367]"
16309.0,"(-0.001, 0.000309]"
7000.0,"(0.000309, 0.00134]"
12000.0,"(0.00367, 0.00468]"
14000.0,"(0.00214, 0.00287]"
3000.0,"(0.00468, 0.00649]"
8000.0,"(-0.001, 0.000309]"
6477.0,"(0.00134, 0.00214]"
14800.0,"(0.000309, 0.00134]"
8250.0,"(0.00214, 0.00287]"
1924.0,"(0.00134, 0.00214]"
6699.0,"(0.00468, 0.00649]"
16166.0,"(0.00287, 0.00367]"
8833.0,"(0.00214, 0.00287]"
12058.0,"(0.00468, 0.00649]"
1530.0,"(0.00649, 0.04]"
2694.0,"(0.000309, 0.00134]"
7083.0,"(0.00214, 0.00287]"
8000.0,"(-0.001, 0.000309]"
6500.0,"(0.00214, 0.00287]"
9499.0,"(0.00134, 0.00214]"
5583.0,"(0.00214, 0.00287]"
1465.0,"(0.00468, 0.00649]"
9600.0,"(0.000309, 0.00134]"
3000.0,"(0.00134, 0.00214]"
6384.0,"(-0.001, 0.000309]"
4100.0,"(0.00367, 0.00468]"
2481.0,"(0.000309, 0.00134]"
8000.0,"(-0.001, 0.000309]"
5625.0,"(0.00649, 0.04]"
4517.0,"(0.00468, 0.00649]"
7300.0,"(0.00367, 0.00468]"
4083.0,"(0.00367, 0.00468]"
3333.0,"(-0.001, 0.000309]"
5144.0,"(0.00468, 0.00649]"
13602.0,"(0.00214, 0.00287]"
4032.0,"(0.00649, 0.04]"
7300.0,"(0.00367, 0.00468]"
8416.0,"(0.00367, 0.00468]"
13676.0,"(0.00367, 0.00468]"
2309.0,"(0.00468, 0.00649]"
2684.0,"(0.00468, 0.00649]"
9300.0,"(0.00134, 0.00214]"
7544.0,"(0.00214, 0.00287]"
1100.0,"(0.00649, 0.04]"
4350.0,"(0.00134, 0.00214]"
1787.0,"(-0.001, 0.000309]"
13031.0,"(0.00214, 0.00287]"
7050.0,"(0.00367, 0.00468]"
5104.0,"(-0.001, 0.000309]"
12000.0,"(0.00367, 0.00468]"
7640.0,"(0.00134, 0.00214]"
5935.0,"(0.00649, 0.04]"
10828.0,"(0.00468, 0.00649]"
5500.0,"(0.000309, 0.00134]"
5000.0,"(0.00468, 0.00649]"
7666.0,"(-0.001, 0.000309]"
5800.0,"(0.00468, 0.00649]"
8333.0,"(0.00214, 0.00287]"
8711.0,"(0.000309, 0.00134]"
3900.0,"(0.000309, 0.00134]"
4743.0,"(0.00367, 0.00468]"
3806.0,"(0.00287, 0.00367]"
11000.0,"(-0.001, 0.000309]"
5000.0,"(-0.001, 0.000309]"
2050.0,"(0.00367, 0.00468]"
3850.0,"(0.00214, 0.00287]"
4840.0,"(0.000309, 0.00134]"
3000.0,"(0.000309, 0.00134]"
7926.0,"(0.000309, 0.00134]"
11911.0,"(0.00214, 0.00287]"
4684.0,"(0.00367, 0.00468]"
10400.0,"(0.00649, 0.04]"
11500.0,"(0.00367, 0.00468]"
7288.0,"(0.00287, 0.00367]"
3401.0,"(0.00367, 0.00468]"
6699.0,"(0.000309, 0.00134]"
5600.0,"(0.00214, 0.00287]"
7500.0,"(0.000309, 0.00134]"
7300.0,"(0.000309, 0.00134]"
0.0,"(0.04, 12.67]"
7900.0,"(0.00367, 0.00468]"
2500.0,"(0.00287, 0.00367]"
7186.0,"(0.00134, 0.00214]"
1325.0,"(0.00287, 0.00367]"
5000.0,"(0.00468, 0.00649]"
5100.0,"(0.00649, 0.04]"
6976.0,"(0.00367, 0.00468]"
10500.0,"(-0.001, 0.000309]"
13000.0,"(0.00214, 0.00287]"
15000.0,"(0.00214, 0.00287]"
12000.0,"(0.00367, 0.00468]"
16472.0,"(0.00134, 0.00214]"
8500.0,"(0.00214, 0.00287]"
3049.0,"(0.000309, 0.00134]"
4418.0,"(0.00287, 0.00367]"
5085.0,"(0.000309, 0.00134]"
2490.0,"(-0.001, 0.000309]"
5350.0,"(0.00367, 0.00468]"
5000.0,"(-0.001, 0.000309]"
2500.0,"(0.00214, 0.00287]"
900.0,"(0.000309, 0.00134]"
4575.0,"(0.00649, 0.04]"
7100.0,"(0.00468, 0.00649]"
5135.0,"(0.00468, 0.00649]"
6641.0,"(0.00649, 0.04]"
3000.0,"(0.00214, 0.00287]"
9218.0,"(-0.001, 0.000309]"
7600.0,"(0.000309, 0.00134]"
11220.0,"(0.00134, 0.00214]"
1400.0,"(0.00649, 0.04]"
4583.0,"(0.000309, 0.00134]"
3530.0,"(-0.001, 0.000309]"
3272.0,"(-0.001, 0.000309]"
9166.0,"(0.00367, 0.00468]"
4860.0,"(0.00649, 0.04]"
7125.0,"(-0.001, 0.000309]"
9260.0,"(0.00134, 0.00214]"
9166.0,"(0.00214, 0.00287]"
4550.0,"(0.00649, 0.04]"
2400.0,"(0.00367, 0.00468]"
9500.0,"(0.00214, 0.00287]"
7583.0,"(0.00214, 0.00287]"
1666.0,"(0.00649, 0.04]"
7000.0,"(0.00134, 0.00214]"
2500.0,"(-0.001, 0.000309]"
8333.0,"(-0.001, 0.000309]"
4416.0,"(0.00468, 0.00649]"
19515.0,"(0.00214, 0.00287]"
3475.0,"(-0.001, 0.000309]"
2333.0,"(0.00134, 0.00214]"
7765.0,"(0.000309, 0.00134]"
4749.0,"(0.00649, 0.04]"
4333.0,"(0.00649, 0.04]"
5778.0,"(0.00649, 0.04]"
3876.0,"(0.000309, 0.00134]"
9534.0,"(0.00367, 0.00468]"
1800.0,"(0.00649, 0.04]"
6250.0,"(0.00367, 0.00468]"
3541.0,"(0.00649, 0.04]"
5200.0,"(0.000309, 0.00134]"
14000.0,"(0.00287, 0.00367]"
13000.0,"(0.00287, 0.00367]"
10400.0,"(0.00367, 0.00468]"
10000.0,"(0.00214, 0.00287]"
2627.0,"(0.00468, 0.00649]"
8666.0,"(0.00214, 0.00287]"
9309.0,"(0.000309, 0.00134]"
3083.0,"(0.00649, 0.04]"
9666.0,"(0.00214, 0.00287]"
7500.0,"(0.00649, 0.04]"
11000.0,"(0.00287, 0.00367]"
868.0,"(0.00134, 0.00214]"
7000.0,"(0.00214, 0.00287]"
14481.0,"(0.00214, 0.00287]"
8675.0,"(0.00468, 0.00649]"
8400.0,"(0.00134, 0.00214]"
6000.0,"(0.00649, 0.04]"
5000.0,"(-0.001, 0.000309]"
4250.0,"(0.00468, 0.00649]"
5000.0,"(0.00468, 0.00649]"
5063.0,"(0.00367, 0.00468]"
3044.0,"(0.00649, 0.04]"
4500.0,"(0.00134, 0.00214]"
5000.0,"(0.000309, 0.00134]"
3119.0,"(0.00649, 0.04]"
2900.0,"(0.00649, 0.04]"
8020.0,"(0.00214, 0.00287]"
3404.0,"(0.00468, 0.00649]"
2000.0,"(-0.001, 0.000309]"
1974.0,"(0.00649, 0.04]"
4200.0,"(0.00649, 0.04]"
3350.0,"(0.00287, 0.00367]"
800.0,"(0.00649, 0.04]"
3138.0,"(0.00649, 0.04]"
3333.0,"(0.00134, 0.00214]"
5000.0,"(0.00134, 0.00214]"
8500.0,"(0.00214, 0.00287]"
5000.0,"(0.00134, 0.00214]"
4000.0,"(0.00134, 0.00214]"
1130.0,"(0.00649, 0.04]"
6000.0,"(0.00468, 0.00649]"
10835.0,"(0.00367, 0.00468]"
10000.0,"(0.00468, 0.00649]"
3120.0,"(0.00649, 0.04]"
1469.0,"(0.00649, 0.04]"
2833.0,"(0.000309, 0.00134]"
11594.0,"(0.00134, 0.00214]"
4000.0,"(0.00468, 0.00649]"
3000.0,"(-0.001, 0.000309]"
5000.0,"(0.00214, 0.00287]"
3953.0,"(0.00468, 0.00649]"
4534.0,"(0.00468, 0.00649]"
10300.0,"(0.00287, 0.00367]"
7500.0,"(0.000309, 0.00134]"
6500.0,"(0.00287, 0.00367]"
11867.0,"(0.00134, 0.00214]"
9083.0,"(0.00287, 0.00367]"
4200.0,"(0.000309, 0.00134]"
1365.0,"(-0.001, 0.000309]"
8600.0,"(0.00134, 0.00214]"
15000.0,"(0.00367, 0.00468]"
7172.0,"(0.00468, 0.00649]"
7200.0,"(0.00649, 0.04]"
6167.0,"(0.00367, 0.00468]"
4500.0,"(0.00287, 0.00367]"
18023.0,"(0.00287, 0.00367]"
2405.0,"(0.000309, 0.00134]"
8916.0,"(0.00287, 0.00367]"
4501.0,"(0.00367, 0.00468]"
5300.0,"(0.00649, 0.04]"
700.0,"(-0.001, 0.000309]"
5230.0,"(0.00468, 0.00649]"
18750.0,"(-0.001, 0.000309]"
9246.0,"(0.00468, 0.00649]"
1200.0,"(0.00367, 0.00468]"
10117.0,"(0.00287, 0.00367]"
8826.0,"(0.00134, 0.00214]"
2500.0,"(0.00367, 0.00468]"
6000.0,"(0.00649, 0.04]"
2500.0,"(0.00134, 0.00214]"
10833.0,"(0.00214, 0.00287]"
4000.0,"(-0.001, 0.000309]"
8271.0,"(0.00468, 0.00649]"
12666.0,"(0.00134, 0.00214]"
6500.0,"(0.00214, 0.00287]"
3764.0,"(0.00134, 0.00214]"
6833.0,"(0.00649, 0.04]"
7200.0,"(0.00214, 0.00287]"
2833.0,"(0.00468, 0.00649]"
15000.0,"(0.00214, 0.00287]"
4000.0,"(0.00649, 0.04]"
7644.0,"(0.00134, 0.00214]"
5416.0,"(0.00367, 0.00468]"
15600.0,"(0.00367, 0.00468]"
4500.0,"(-0.001, 0.000309]"
4538.0,"(0.00214, 0.00287]"
8000.0,"(0.00214, 0.00287]"
9000.0,"(0.00287, 0.00367]"
4500.0,"(0.00134, 0.00214]"
5000.0,"(0.00287, 0.00367]"
400.0,"(0.00367, 0.00468]"
3884.0,"(0.00468, 0.00649]"
7052.0,"(0.00287, 0.00367]"
7100.0,"(0.00287, 0.00367]"
10580.0,"(0.00367, 0.00468]"
1300.0,"(0.00214, 0.00287]"
16666.0,"(0.00134, 0.00214]"
1972.0,"(0.00367, 0.00468]"
5000.0,"(0.00367, 0.00468]"
8000.0,"(-0.001, 0.000309]"
1117.0,"(0.00649, 0.04]"
14600.0,"(0.00134, 0.00214]"
6400.0,"(0.00214, 0.00287]"
5516.0,"(0.00214, 0.00287]"
7500.0,"(0.00134, 0.00214]"
8750.0,"(0.00649, 0.04]"
11125.0,"(0.00214, 0.00287]"
6840.0,"(0.00214, 0.00287]"
4178.0,"(0.000309, 0.00134]"
3700.0,"(0.00367, 0.00468]"
15857.0,"(0.00367, 0.00468]"
4988.0,"(-0.001, 0.000309]"
5000.0,"(-0.001, 0.000309]"
6117.0,"(0.00468, 0.00649]"
7587.0,"(0.00287, 0.00367]"
9445.0,"(0.00287, 0.00367]"
7500.0,"(0.000309, 0.00134]"
0.0,"(12.67, 3296.64]"
10000.0,"(0.00367, 0.00468]"
2247.0,"(0.00134, 0.00214]"
14000.0,"(0.00134, 0.00214]"
9069.0,"(0.00649, 0.04]"
4000.0,"(0.00287, 0.00367]"
5530.0,"(0.000309, 0.00134]"
8342.0,"(0.00367, 0.00468]"
5500.0,"(0.00287, 0.00367]"
8333.0,"(0.00214, 0.00287]"
7727.0,"(0.00468, 0.00649]"
5000.0,"(-0.001, 0.000309]"
6000.0,"(0.00134, 0.00214]"
0.0,"(0.04, 12.67]"
10550.0,"(0.000309, 0.00134]"
4621.0,"(0.00468, 0.00649]"
13975.0,"(0.00214, 0.00287]"
800.0,"(-0.001, 0.000309]"
6800.0,"(0.00214, 0.00287]"
200.0,"(0.00649, 0.04]"
7700.0,"(0.00649, 0.04]"
10000.0,"(0.00287, 0.00367]"
1100.0,"(0.00649, 0.04]"
8000.0,"(0.000309, 0.00134]"
10200.0,"(0.00134, 0.00214]"
4100.0,"(0.00134, 0.00214]"
2939.0,"(-0.001, 0.000309]"
4361.0,"(0.00468, 0.00649]"
764.0,"(0.00649, 0.04]"
2400.0,"(-0.001, 0.000309]"
4800.0,"(0.00367, 0.00468]"
2916.0,"(-0.001, 0.000309]"
4166.0,"(0.00134, 0.00214]"
2500.0,"(0.00134, 0.00214]"
3000.0,"(0.000309, 0.00134]"
750.0,"(0.00649, 0.04]"
14206.0,"(0.00367, 0.00468]"
3500.0,"(-0.001, 0.000309]"
4000.0,"(0.00649, 0.04]"
15940.0,"(0.00214, 0.00287]"
5416.0,"(0.00468, 0.00649]"
13000.0,"(0.00214, 0.00287]"
6450.0,"(-0.001, 0.000309]"
7370.0,"(-0.001, 0.000309]"
6800.0,"(0.00214, 0.00287]"
6000.0,"(0.00367, 0.00468]"
3000.0,"(0.00367, 0.00468]"
1750.0,"(0.00134, 0.00214]"
4416.0,"(0.00134, 0.00214]"
10433.0,"(0.000309, 0.00134]"
3166.0,"(0.000309, 0.00134]"
3786.0,"(0.00134, 0.00214]"
6000.0,"(0.00649, 0.04]"
11742.0,"(0.00134, 0.00214]"
5500.0,"(0.00214, 0.00287]"
3598.0,"(0.000309, 0.00134]"
12500.0,"(0.00214, 0.00287]"
2751.0,"(0.00649, 0.04]"
4577.0,"(0.00287, 0.00367]"
3962.0,"(-0.001, 0.000309]"
6719.0,"(0.00468, 0.00649]"
6000.0,"(-0.001, 0.000309]"
7845.0,"(0.00134, 0.00214]"
4900.0,"(0.00468, 0.00649]"
4500.0,"(0.00367, 0.00468]"
4000.0,"(0.00287, 0.00367]"
6000.0,"(0.00287, 0.00367]"
3500.0,"(0.00287, 0.00367]"
11749.0,"(0.00649, 0.04]"
4833.0,"(0.00649, 0.04]"
6850.0,"(0.00287, 0.00367]"
800.0,"(0.00649, 0.04]"
5091.0,"(0.00134, 0.00214]"
13000.0,"(0.000309, 0.00134]"
5200.0,"(0.00367, 0.00468]"
5946.0,"(0.00367, 0.00468]"
2400.0,"(0.00468, 0.00649]"
4666.0,"(0.00214, 0.00287]"
0.0,"(0.04, 12.67]"
4000.0,"(0.000309, 0.00134]"
6000.0,"(0.00649, 0.04]"
19337.0,"(-0.001, 0.000309]"
0.0,"(0.04, 12.67]"
10715.0,"(0.00214, 0.00287]"
6500.0,"(0.00468, 0.00649]"
5150.0,"(0.00214, 0.00287]"
12300.0,"(0.00214, 0.00287]"
10833.0,"(0.00468, 0.00649]"
4500.0,"(0.000309, 0.00134]"
4657.0,"(0.00134, 0.00214]"
4254.0,"(0.000309, 0.00134]"
16958.0,"(0.00134, 0.00214]"
3505.0,"(0.00649, 0.04]"
7500.0,"(0.00287, 0.00367]"
3800.0,"(0.00649, 0.04]"
1000.0,"(0.00649, 0.04]"
3300.0,"(0.00134, 0.00214]"
10500.0,"(0.00134, 0.00214]"
3550.0,"(0.00134, 0.00214]"
9860.0,"(0.00367, 0.00468]"
11256.0,"(0.00214, 0.00287]"
4000.0,"(-0.001, 0.000309]"
12450.0,"(0.000309, 0.00134]"
6611.0,"(0.00468, 0.00649]"
2600.0,"(0.00468, 0.00649]"
3060.0,"(0.00367, 0.00468]"
7208.0,"(0.00367, 0.00468]"
12812.0,"(0.00287, 0.00367]"
3500.0,"(0.00367, 0.00468]"
5246.0,"(0.00367, 0.00468]"
5600.0,"(0.00367, 0.00468]"
1900.0,"(0.00468, 0.00649]"
1900.0,"(0.00367, 0.00468]"
1.0,"(12.67, 3296.64]"
9220.0,"(0.00134, 0.00214]"
5709.0,"(0.00287, 0.00367]"
4100.0,"(0.00214, 0.00287]"
10400.0,"(0.00214, 0.00287]"
5800.0,"(0.00367, 0.00468]"
2400.0,"(0.00134, 0.00214]"
13000.0,"(0.00287, 0.00367]"
3000.0,"(-0.001, 0.000309]"
9871.0,"(0.00468, 0.00649]"
4830.0,"(0.00214, 0.00287]"
4500.0,"(0.00367, 0.00468]"
3000.0,"(0.00468, 0.00649]"
6700.0,"(0.00367, 0.00468]"
2474.0,"(0.00367, 0.00468]"
3300.0,"(0.000309, 0.00134]"
1.0,"(0.04, 12.67]"
9700.0,"(0.00367, 0.00468]"
4917.0,"(0.000309, 0.00134]"
7280.0,"(0.00468, 0.00649]"
3501.0,"(0.00468, 0.00649]"
4040.0,"(0.00649, 0.04]"
3153.0,"(0.00367, 0.00468]"
8750.0,"(0.00367, 0.00468]"
3020.0,"(-0.001, 0.000309]"
3083.0,"(0.000309, 0.00134]"
4333.0,"(0.00134, 0.00214]"
6250.0,"(0.00134, 0.00214]"
7916.0,"(0.00287, 0.00367]"
4500.0,"(0.00367, 0.00468]"
1443.0,"(0.00649, 0.04]"
13851.0,"(0.000309, 0.00134]"
3750.0,"(0.00468, 0.00649]"
8732.0,"(0.00367, 0.00468]"
7500.0,"(0.000309, 0.00134]"
15010.0,"(0.000309, 0.00134]"
3300.0,"(0.00649, 0.04]"
7767.0,"(0.000309, 0.00134]"
3300.0,"(0.000309, 0.00134]"
6782.0,"(0.00367, 0.00468]"
5425.0,"(0.00134, 0.00214]"
6666.0,"(0.00468, 0.00649]"
4734.0,"(0.000309, 0.00134]"
1820.0,"(0.00214, 0.00287]"
9074.0,"(0.00468, 0.00649]"
8600.0,"(0.00134, 0.00214]"
14916.0,"(0.00134, 0.00214]"
6386.0,"(0.00287, 0.00367]"
3200.0,"(0.00468, 0.00649]"
15733.0,"(0.00287, 0.00367]"
3100.0,"(0.000309, 0.00134]"
5400.0,"(0.00214, 0.00287]"
7225.0,"(0.00134, 0.00214]"
10500.0,"(0.00134, 0.00214]"
3800.0,"(0.00649, 0.04]"
0.0,"(0.04, 12.67]"
7700.0,"(0.00214, 0.00287]"
1852.0,"(0.00649, 0.04]"
4583.0,"(0.00214, 0.00287]"
5000.0,"(0.00287, 0.00367]"
2673.0,"(-0.001, 0.000309]"
6028.0,"(0.00134, 0.00214]"
4100.0,"(0.00367, 0.00468]"
11666.0,"(0.00134, 0.00214]"
8474.0,"(0.00214, 0.00287]"
6000.0,"(0.00649, 0.04]"
8650.0,"(0.00134, 0.00214]"
4000.0,"(0.000309, 0.00134]"
10500.0,"(0.00134, 0.00214]"
7100.0,"(0.00367, 0.00468]"
7050.0,"(0.00287, 0.00367]"
48374.0,"(0.00468, 0.00649]"
4200.0,"(0.00214, 0.00287]"
7033.0,"(0.00649, 0.04]"
2000.0,"(0.000309, 0.00134]"
6649.0,"(0.00134, 0.00214]"
2748.0,"(0.00287, 0.00367]"
7400.0,"(0.000309, 0.00134]"
3700.0,"(0.00468, 0.00649]"
4945.0,"(0.00287, 0.00367]"
3709.0,"(0.00367, 0.00468]"
2009.0,"(0.00649, 0.04]"
3000.0,"(0.00287, 0.00367]"
1500.0,"(0.00367, 0.00468]"
5833.0,"(0.00214, 0.00287]"
8340.0,"(0.00287, 0.00367]"
3000.0,"(0.00468, 0.00649]"
6000.0,"(-0.001, 0.000309]"
6000.0,"(0.00134, 0.00214]"
2060.0,"(0.00367, 0.00468]"
4291.0,"(0.000309, 0.00134]"
3000.0,"(0.000309, 0.00134]"
6755.0,"(0.00134, 0.00214]"
5000.0,"(-0.001, 0.000309]"
6135.0,"(0.00468, 0.00649]"
4120.0,"(-0.001, 0.000309]"
4900.0,"(0.00287, 0.00367]"
6898.0,"(0.000309, 0.00134]"
4802.0,"(0.00468, 0.00649]"
3750.0,"(0.00468, 0.00649]"
5500.0,"(0.00649, 0.04]"
3000.0,"(-0.001, 0.000309]"
1501.0,"(-0.001, 0.000309]"
9000.0,"(0.00134, 0.00214]"
1990.0,"(0.00287, 0.00367]"
1015.0,"(0.00649, 0.04]"
10500.0,"(0.000309, 0.00134]"
2500.0,"(-0.001, 0.000309]"
6626.0,"(0.00214, 0.00287]"
3280.0,"(0.00649, 0.04]"
4625.0,"(-0.001, 0.000309]"
750.0,"(0.00649, 0.04]"
7000.0,"(0.00134, 0.00214]"
2500.0,"(0.00649, 0.04]"
3333.0,"(-0.001, 0.000309]"
7100.0,"(0.00468, 0.00649]"
10850.0,"(0.00214, 0.00287]"
5000.0,"(0.00649, 0.04]"
6363.0,"(0.00287, 0.00367]"
9000.0,"(0.000309, 0.00134]"
10417.0,"(0.00287, 0.00367]"
9500.0,"(0.00367, 0.00468]"
7920.0,"(0.00287, 0.00367]"
5083.0,"(0.00214, 0.00287]"
2500.0,"(-0.001, 0.000309]"
4800.0,"(0.00649, 0.04]"
6350.0,"(0.00214, 0.00287]"
4500.0,"(0.000309, 0.00134]"
3100.0,"(0.00287, 0.00367]"
3000.0,"(0.00367, 0.00468]"
20000.0,"(0.00214, 0.00287]"
3000.0,"(0.00214, 0.00287]"
5000.0,"(0.00367, 0.00468]"
2500.0,"(0.00468, 0.00649]"
10000.0,"(0.00134, 0.00214]"
7575.0,"(0.00649, 0.04]"
10000.0,"(-0.001, 0.000309]"
1700.0,"(0.00468, 0.00649]"
12500.0,"(0.00468, 0.00649]"
9291.0,"(0.00134, 0.00214]"
4131.0,"(0.00134, 0.00214]"
12050.0,"(0.00287, 0.00367]"
6250.0,"(0.00468, 0.00649]"
5478.0,"(0.000309, 0.00134]"
4780.0,"(0.000309, 0.00134]"
8500.0,"(0.00134, 0.00214]"
3501.0,"(0.00214, 0.00287]"
5250.0,"(0.00287, 0.00367]"
4400.0,"(-0.001, 0.000309]"
2700.0,"(0.000309, 0.00134]"
3400.0,"(0.00649, 0.04]"
7083.0,"(-0.001, 0.000309]"
0.0,"(0.04, 12.67]"
5000.0,"(-0.001, 0.000309]"
7391.0,"(0.000309, 0.00134]"
3784.0,"(0.00287, 0.00367]"
13370.0,"(0.00134, 0.00214]"
5323.0,"(0.00649, 0.04]"
12170.0,"(0.00287, 0.00367]"
6300.0,"(0.00287, 0.00367]"
3200.0,"(0.00468, 0.00649]"
6000.0,"(0.00367, 0.00468]"
3310.0,"(0.000309, 0.00134]"
3874.0,"(0.00367, 0.00468]"
3726.0,"(0.00214, 0.00287]"
3200.0,"(0.00287, 0.00367]"
4170.0,"(0.00287, 0.00367]"
5233.0,"(-0.001, 0.000309]"
2880.0,"(0.000309, 0.00134]"
6000.0,"(0.00367, 0.00468]"
5001.0,"(0.000309, 0.00134]"
6900.0,"(0.000309, 0.00134]"
7500.0,"(0.000309, 0.00134]"
2324.0,"(0.000309, 0.00134]"
3400.0,"(0.00468, 0.00649]"
2600.0,"(0.00134, 0.00214]"
5559.0,"(0.00134, 0.00214]"
15000.0,"(0.00214, 0.00287]"
12500.0,"(0.00134, 0.00214]"
3333.0,"(-0.001, 0.000309]"
6000.0,"(0.00649, 0.04]"
4000.0,"(-0.001, 0.000309]"
8890.0,"(0.00367, 0.00468]"
5700.0,"(0.00468, 0.00649]"
11049.0,"(0.00214, 0.00287]"
5412.0,"(0.00649, 0.04]"
4165.0,"(0.00367, 0.00468]"
6000.0,"(0.00649, 0.04]"
10100.0,"(0.000309, 0.00134]"
7500.0,"(0.00287, 0.00367]"
929.0,"(-0.001, 0.000309]"
4750.0,"(0.00649, 0.04]"
10000.0,"(0.00468, 0.00649]"
4160.0,"(0.00287, 0.00367]"
3500.0,"(0.00134, 0.00214]"
7500.0,"(0.00134, 0.00214]"
7074.0,"(0.00214, 0.00287]"
7600.0,"(0.000309, 0.00134]"
4400.0,"(0.000309, 0.00134]"
11492.0,"(0.00134, 0.00214]"
6160.0,"(-0.001, 0.000309]"
7333.0,"(0.00649, 0.04]"
6000.0,"(-0.001, 0.000309]"
14500.0,"(0.00214, 0.00287]"
2000.0,"(0.00287, 0.00367]"
4000.0,"(0.00287, 0.00367]"
4266.0,"(-0.001, 0.000309]"
4600.0,"(0.00214, 0.00287]"
2255.0,"(0.00468, 0.00649]"
12100.0,"(0.00468, 0.00649]"
7910.0,"(0.00214, 0.00287]"
5000.0,"(0.00468, 0.00649]"
14666.0,"(0.00214, 0.00287]"
5600.0,"(0.00367, 0.00468]"
6416.0,"(0.00134, 0.00214]"
5600.0,"(0.000309, 0.00134]"
8300.0,"(0.00134, 0.00214]"
16416.0,"(0.00214, 0.00287]"
2500.0,"(-0.001, 0.000309]"
950.0,"(0.00214, 0.00287]"
8333.0,"(0.000309, 0.00134]"
3440.0,"(0.000309, 0.00134]"
10000.0,"(0.00649, 0.04]"
3300.0,"(0.00649, 0.04]"
4300.0,"(0.00214, 0.00287]"
5616.0,"(0.00287, 0.00367]"
9000.0,"(0.00214, 0.00287]"
8000.0,"(0.00468, 0.00649]"
6500.0,"(0.000309, 0.00134]"
6000.0,"(0.00287, 0.00367]"
9833.0,"(0.00287, 0.00367]"
3313.0,"(0.000309, 0.00134]"
1000.0,"(-0.001, 0.000309]"
10972.0,"(0.00134, 0.00214]"
3333.0,"(-0.001, 0.000309]"
4500.0,"(0.00287, 0.00367]"
